InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
536409,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2010-01-12 11:45:00,4.95,17908.0,United Kingdom
536409,22785,SQUARECUSHION COVER PINK UNION FLAG,1,2010-01-12 11:45:00,6.75,17908.0,United Kingdom
536409,22975,SPACEBOY CHILDRENS EGG CUP,1,2010-01-12 11:45:00,1.25,17908.0,United Kingdom
536409,22972,CHILDREN'S SPACEBOY MUG,1,2010-01-12 11:45:00,1.65,17908.0,United Kingdom
536409,22866,HAND WARMER SCOTTY DOG DESIGN,1,2010-01-12 11:45:00,2.1,17908.0,United Kingdom
536409,22568,FELTCRAFT CUSHION OWL,1,2010-01-12 11:45:00,3.75,17908.0,United Kingdom
536409,85116,BLACK CANDELABRA T-LIGHT HOLDER,1,2010-01-12 11:45:00,2.1,17908.0,United Kingdom
536409,22664,TOY TIDY DOLLY GIRL DESIGN,1,2010-01-12 11:45:00,2.1,17908.0,United Kingdom
536409,21609,SET 12 LAVENDER  BOTANICAL T-LIGHTS,1,2010-01-12 11:45:00,2.95,17908.0,United Kingdom
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,2010-01-12 11:45:00,1.25,17908.0,United Kingdom
536409,20669,RED HEART LUGGAGE TAG,1,2010-01-12 11:45:00,1.25,17908.0,United Kingdom
536409,90129F,RED GLASS TASSLE BAG CHARM,1,2010-01-12 11:45:00,2.95,17908.0,United Kingdom
536409,90210B,CLEAR ACRYLIC FACETED BANGLE,1,2010-01-12 11:45:00,2.95,17908.0,United Kingdom
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,1,2010-01-12 11:45:00,6.35,17908.0,United Kingdom
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2010-01-12 11:45:00,7.95,17908.0,United Kingdom
